Year,Semester,Section,A,B,C,D,F,AtoF,GPA,I,S,U,Q,X,Total,Instructor
2020,Spring,MEEN-489-505,24,22,12,1,0,59,3.169,0,0,0,0,0,59,LACY T
2020,Spring,MEEN-489-506,22,8,8,0,0,38,3.368,0,0,0,0,0,38,SONG R
2020,Spring,MEEN-489-507,18,37,8,1,2,66,3.03,0,0,0,0,0,66,COPE D
2020,Spring,MEEN-489-508,32,25,6,0,1,64,3.359,1,0,0,0,0,65,WILKERSON J
2020,Spring,MEEN-602-600,27,9,4,0,0,40,3.575,0,0,0,0,0,40,GOMEZ CONSTANTE J
2020,Spring,MEEN-608-600,5,9,0,0,0,14,3.357,0,0,0,0,0,14,RAJAGOPAL K
2020,Spring,MEEN-611-600,10,5,0,0,0,15,3.666,1,0,0,0,0,16,JACOBS T
2020,Spring,MEEN-612-600,11,1,1,0,0,13,3.769,0,0,0,0,0,13,HUR P
2020,Spring,MEEN-617-600,8,4,0,0,0,12,3.666,0,0,0,0,0,12,SANANDRES L
2020,Spring,MEEN-618-600,3,4,0,0,0,7,3.428,0,0,0,0,0,7,REDDY J
2020,Spring,MEEN-621-600,12,3,0,0,0,15,3.8,0,0,0,0,0,15,JARRAHBASHI D
2020,Spring,MEEN-624-600,9,2,1,0,0,12,3.666,0,0,0,0,0,12,BANERJEE D
2020,Spring,MEEN-625-600,27,13,0,0,0,40,3.675,0,0,0,0,0,40,PHARR M
2020,Spring,MEEN-630-600,7,9,1,1,0,18,3.222,0,0,0,0,0,18,HAN J
2020,Spring,MEEN-632-601,19,1,0,0,0,20,3.95,0,0,0,0,0,20,LEWIS H
2020,Spring,MEEN-633-600,9,7,0,0,0,16,3.562,0,0,0,0,0,16,PETERSEN E
2020,Spring,MEEN-633-700,5,1,0,0,0,6,3.833,0,0,0,0,0,6,PETERSEN E
2020,Spring,MEEN-643-600,14,3,0,1,0,18,3.666,0,0,0,0,0,18,WRIGHT L
2020,Spring,MEEN-644-600,10,2,0,0,0,12,3.833,0,0,0,0,0,12,ANAND N
2020,Spring,MEEN-652-600,24,0,0,0,0,24,4,0,0,0,0,0,24,BALAS M
2020,Spring,MEEN-654-600,7,0,0,0,0,7,4,0,0,0,0,0,7,GHEISARI R
2020,Spring,MEEN-655-600,6,5,1,0,0,12,3.416,0,0,0,0,0,12,SWAROOP D
2020,Spring,MEEN-659-600,6,5,0,0,0,11,3.545,0,0,0,0,0,11,KIM Y
2020,Spring,MEEN-660-600,17,3,0,0,0,20,3.85,0,0,0,0,0,20,LIANG H
2020,Spring,MEEN-663-600,11,2,1,0,0,14,3.714,0,0,0,0,0,14,CATON J
2020,Spring,MEEN-663-700,5,7,0,0,0,12,3.416,0,0,0,0,0,12,CATON J
2020,Spring,MEEN-665-600,5,6,0,0,0,11,3.454,0,0,0,0,0,11,CLARIDGE D
2020,Spring,MEEN-668-600,8,3,0,0,0,11,3.727,0,0,0,1,0,12,DELGADO-MARQUEZ A
2020,Spring,MEEN-673-600,7,7,5,1,0,20,3,0,0,0,0,0,20,REDDY J
2020,Spring,MEEN-683-600,52,2,1,0,0,55,3.927,0,0,0,0,0,55,ALLAIRE D
2020,Spring,MEEN-687-600,14,6,0,0,0,20,3.7,0,0,0,0,0,20,TAI L
2020,Spring,MEEN-689-600,34,9,0,0,0,43,3.79,0,0,0,0,0,43,SARIPALLI S
2020,Spring,MEEN-689-601,6,0,0,0,0,6,4,0,0,0,0,0,6,LAYTON A
2020,Spring,MEEN-689-602,9,3,0,0,0,12,3.75,0,0,0,0,0,12,HIPWELL M
2020,Spring,MEEN-693-600,10,0,0,0,0,10,4,0,0,0,0,0,10,DENG W
2020,Spring,NUEN-101-500,22,4,0,4,0,30,3.466,0,0,0,0,0,30,PEDDICORD K
2020,Spring,NUEN-102-500,10,0,0,0,0,10,0,0,0,0,0,0,10,SHAO L
2020,Spring,NUEN-201-500,22,5,0,0,0,27,3.814,0,0,0,0,0,27,PEDDICORD K
2020,Spring,NUEN-265-500,20,14,9,0,2,45,3.111,0,0,0,0,0,45,SHAO L
2020,Spring,NUEN-302-500,18,13,4,0,2,37,3.216,0,0,0,0,0,37,SHAO L
2020,Spring,NUEN-302-501,15,9,1,0,0,25,3.56,0,0,0,0,0,25,SHAO L
2020,Spring,NUEN-303-900,3,5,3,0,0,11,3,0,0,0,0,0,11,MARIANNO C
2020,Spring,NUEN-303-901,4,11,2,0,0,17,3.117,0,0,0,0,0,17,MARIANNO C
2020,Spring,NUEN-303-902,0,7,3,0,1,11,2.454,0,0,0,0,0,11,MARIANNO C
2020,Spring,NUEN-303-903,1,8,6,0,0,15,2.666,0,0,0,0,0,15,MARIANNO C
2020,Spring,NUEN-303-904,3,2,2,1,2,10,2.3,0,0,0,0,0,10,MARIANNO C
2020,Spring,NUEN-304-500,7,8,14,2,3,34,2.411,0,0,0,1,0,35,HANUS M
2020,Spring,NUEN-304-501,18,8,5,1,3,35,3.057,0,0,0,0,0,35,HANUS M
2020,Spring,NUEN-410-500,34,7,5,1,0,47,3.574,0,0,0,0,0,47,KIRKLAND K
2020,Spring,NUEN-410-502,15,8,2,0,2,27,3.259,1,0,0,0,0,28,WAER R
2020,Spring,NUEN-451-500,17,1,0,0,0,18,3.944,0,0,0,0,0,18,TSVETKOVA G
2020,Spring,NUEN-460-500,10,3,0,0,0,13,3.769,0,0,0,0,0,13,KURWITZ R
2020,Spring,NUEN-479-500,45,0,0,0,0,45,4,0,0,0,0,0,45,PEDDICORD K
2020,Spring,NUEN-485-528,8,0,0,0,0,8,4,0,0,0,0,0,8,TSVETKOV P
2020,Spring,NUEN-489-500,31,5,4,3,0,43,3.488,0,0,0,0,0,43,KIMBER M
2020,Spring,NUEN-491-523,6,0,0,0,0,6,4,0,0,0,0,0,6,DEWJI S
2020,Spring,NUEN-601-600,23,9,2,1,0,35,3.542,1,0,0,1,0,37,TSVETKOV P
2020,Spring,NUEN-606-600,3,2,1,0,0,6,3.333,0,0,0,0,0,6,PRASAD S
2020,Spring,NUEN-606-602,3,1,1,0,0,5,3.4,0,0,0,0,0,5,PRASAD S
2020,Spring,NUEN-606-603,2,2,0,0,1,5,2.8,0,0,0,0,0,5,PRASAD S
2020,Spring,NUEN-612-600,6,1,1,0,0,8,3.625,0,0,0,0,0,8,DEWJI S
2020,Spring,NUEN-625-600,4,3,0,0,0,7,3.571,0,0,0,0,0,7,MOREL J
2020,Spring,NUEN-640-600,9,0,0,0,0,9,4,0,0,0,0,0,9,KIRKLAND K
2020,Spring,NUEN-651-600,8,4,0,0,0,12,3.666,0,0,0,0,0,12,CHIRAYATH S
2020,Spring,NUEN-661-600,11,0,0,0,0,11,4,0,0,0,0,0,11,MCDEAVITT S
2020,Spring,NUEN-674-600,11,0,0,0,0,11,4,0,0,0,0,0,11,FORD J
2020,Spring,NUEN-685-607,12,0,0,0,0,12,4,0,0,0,0,0,12,HASSAN Y
2020,Spring,NUEN-689-600,10,0,0,0,0,10,4,0,0,0,0,0,10,AHMED K
2020,Spring,NUEN-689-601,6,0,0,0,1,7,3.428,0,0,0,0,0,7,TSVETKOVA G
2020,Spring,OCEN-201-500,1,7,3,0,0,11,2.818,1,0,0,0,0,12,CORDES L
2020,Spring,OCEN-213-500,35,5,1,0,0,41,3.829,1,0,0,0,0,42,ALLEN D
2020,Spring,OCEN-214-500,14,16,10,0,1,41,3.024,0,0,0,0,0,41,ALLEN D
2020,Spring,OCEN-214-550,2,3,5,0,0,10,2.7,0,0,0,0,0,10,WOOD A
2020,Spring,OCEN-221-550,2,1,1,1,0,5,2.8,0,0,0,0,0,5,WOOD A
2020,Spring,OCEN-265-501,5,11,2,0,0,18,3.166,0,0,0,0,0,18,GURGANUS C
2020,Spring,OCEN-265-502,3,3,1,0,0,7,3.285,0,0,0,0,0,7,GURGANUS C
2020,Spring,OCEN-300-500,13,10,4,0,0,27,3.333,0,0,0,0,0,27,KIM M
2020,Spring,OCEN-300-550,2,3,5,0,0,10,2.7,0,0,0,0,0,10,HORRILLO J
2020,Spring,OCEN-344-500,3,1,2,0,0,6,3.166,0,0,0,0,0,6,WOOD A
2020,Spring,OCEN-362-500,13,17,0,0,0,30,3.433,0,0,0,0,0,30,FALZARANO J
2020,Spring,OCEN-362-550,3,3,5,0,0,11,2.818,0,0,0,0,0,11,SUBRAMANIAN R
2020,Spring,OCEN-363-501,12,20,0,0,0,32,3.375,0,0,0,0,0,32,FALZARANO J
2020,Spring,OCEN-363-550,2,9,5,0,0,16,2.812,0,0,0,0,0,16,CHUNG J
2020,Spring,OCEN-401-501,13,18,2,0,0,33,3.333,0,0,0,0,0,33,SEKARAN A
2020,Spring,OCEN-401-550,1,9,1,0,0,11,3,0,0,0,0,0,11,SEKARAN A
2020,Spring,OCEN-407-500,36,4,0,0,0,40,3.9,0,0,0,0,0,40,RANDALL R
2020,Spring,OCEN-407-550,0,7,0,0,0,7,3,0,0,0,0,0,7,CHUNG J
2020,Spring,OCEN-410-901,18,0,0,0,0,18,4,0,0,0,0,0,18,CHANG K
2020,Spring,OCEN-410-902,20,2,0,0,0,22,3.909,0,0,0,0,0,22,CHANG K
2020,Spring,OCEN-410-903,2,4,1,0,0,7,3.142,0,0,0,0,0,7,FIGLUS J
2020,Spring,OCEN-415-500,2,2,2,0,0,6,3,0,0,0,1,0,7,PARIHAR A
2020,Spring,OCEN-415-550,1,5,2,0,0,8,2.875,0,0,0,0,0,8,PARIHAR A
2020,Spring,OCEN-485-500,5,0,0,0,0,5,4,0,0,0,0,0,5,ALLEN D
2020,Spring,OCEN-489-500,5,17,0,0,0,22,3.227,0,0,0,1,0,23,RANDALL R
2020,Spring,OCEN-489-501,1,4,0,0,0,5,3.2,0,0,0,0,0,5,KOOLA P
2020,Spring,OCEN-672-600,4,5,0,0,0,9,3.444,0,0,0,0,0,9,FIGLUS J
2020,Spring,OCEN-676-600,5,6,0,0,0,11,3.454,0,0,0,0,0,11,KANG H
2020,Spring,OCEN-689-603,8,2,0,0,0,10,3.8,0,0,0,0,0,10,CHEN H
2020,Spring,OCEN-689-699,5,0,0,0,1,6,3.333,0,0,0,0,0,6,KOOLA P
2020,Spring,PETE-201-599,21,4,2,0,0,27,3.703,0,0,0,0,0,27,SLIVA C
2020,Spring,PETE-225-501,11,2,1,0,0,14,3.714,0,0,0,0,0,14,LIMA H
2020,Spring,PETE-225-502,13,6,2,0,0,21,3.523,0,0,0,0,0,21,LIMA H
2020,Spring,PETE-225-503,9,5,1,0,0,15,3.533,0,0,0,0,0,15,LIMA H
2020,Spring,PETE-225-504,6,6,2,1,0,15,3.133,0,0,0,0,0,15,LIMA H
2020,Spring,PETE-301-501,4,11,7,1,0,23,2.782,0,0,0,0,0,23,MAGGARD J
2020,Spring,PETE-301-502,6,10,3,0,1,20,3,0,0,0,1,0,21,MAGGARD J
2020,Spring,PETE-310-501,10,13,5,0,0,28,3.178,1,0,0,0,0,29,BARRUFET M
2020,Spring,PETE-310-502,9,7,3,0,0,19,3.315,0,0,0,0,0,19,BARRUFET M
2020,Spring,PETE-311-501,7,5,3,1,1,17,2.941,0,0,0,0,0,17,AKKUTLU I
2020,Spring,PETE-311-502,9,2,4,0,0,15,3.333,0,0,0,0,0,15,AKKUTLU I
2020,Spring,PETE-311-503,3,8,5,1,0,17,2.764,0,0,0,0,0,17,ABEDI MASHHADI
2020,Spring,PETE-311-504,5,6,1,1,1,14,2.928,0,0,0,0,0,14,ABEDI MASHHADI
2020,Spring,PETE-314-501,17,21,9,0,0,47,3.17,0,0,0,0,0,47,NASRABADI H
2020,Spring,PETE-321-501,14,11,0,0,0,25,3.56,0,0,0,0,0,25,MISRA S
2020,Spring,PETE-321-502,10,22,0,0,0,32,3.312,0,0,0,0,0,32,MISRA S
2020,Spring,PETE-323-501,27,23,9,0,0,59,3.305,0,0,0,0,0,59,DATTAGUPTA A
2020,Spring,PETE-324-501,16,26,11,1,0,54,3.055,0,0,0,0,0,54,KING M
2020,Spring,PETE-325-501,2,9,4,0,1,16,2.687,0,0,0,0,0,16,NASCENTES ALVES I
2020,Spring,PETE-325-502,0,10,6,1,0,17,2.529,0,0,0,0,0,17,NASCENTES ALVES I
2020,Spring,PETE-325-504,2,1,12,2,0,17,2.176,0,0,0,0,0,17,NASCENTES ALVES I
2020,Spring,PETE-353-501,8,15,14,7,0,44,2.545,2,0,0,0,0,46,SLIVA C
2020,Spring,PETE-353-502,3,8,8,4,0,23,2.434,4,0,0,1,0,28,SLIVA C
2020,Spring,PETE-355-501,18,29,6,0,0,53,3.226,0,0,0,1,0,54,LIMA H
2020,Spring,PETE-401-501,12,14,0,0,1,27,3.333,0,0,0,0,0,27,KIM J
2020,Spring,PETE-401-502,3,8,9,1,0,21,2.619,0,0,0,0,0,21,BASTIAN P
2020,Spring,PETE-402-501,17,13,1,0,0,31,3.516,0,0,0,0,0,31,LAPREA BIGOTT M
2020,Spring,PETE-402-502,19,12,1,0,0,32,3.562,0,0,0,0,0,32,JOCHEN V
2020,Spring,PETE-402-503,11,3,2,0,0,16,3.562,0,0,0,0,0,16,SCHECHTER D
2020,Spring,PETE-404-501,19,17,0,0,0,36,3.527,0,0,0,0,0,36,KILLOUGH J
2020,Spring,PETE-404-502,3,8,0,0,0,11,3.272,0,0,0,0,0,11,KILLOUGH J
2020,Spring,PETE-406-501,3,8,2,0,0,13,3.076,0,0,0,0,0,13,NOYNAERT S
2020,Spring,PETE-410-501,20,31,2,0,1,54,3.277,0,0,0,0,0,54,WU K
2020,Spring,PETE-416-501,20,5,1,0,0,26,3.73,0,0,0,0,0,26,JOCHEN J
2020,Spring,PETE-418-501,24,7,0,0,0,31,3.774,0,0,0,0,0,31,LEE W
2020,Spring,PETE-453-500,18,4,0,0,0,22,3.818,0,0,0,0,0,22,SLIVA C
2020,Spring,PETE-616-600,6,2,0,0,0,8,3.75,1,0,0,0,0,9,BARRUFET M
2020,Spring,PETE-626-601,13,2,0,0,0,15,3.866,0,0,0,0,0,15,SCHUBERT J
2020,Spring,PETE-627-600,16,4,0,0,0,20,3.8,0,0,0,0,0,20,ZHU D
2020,Spring,PETE-627-700,7,1,0,0,0,8,3.875,1,0,0,0,0,9,ZHU D
2020,Spring,PETE-638-600,15,0,0,0,0,15,4,0,0,0,0,0,15,HILL A
2020,Spring,PETE-638-700,8,2,0,0,0,10,3.8,0,0,0,0,0,10,HILL A
2020,Spring,PETE-640-601,4,1,0,0,0,5,3.8,0,0,0,0,0,5,MORIDIS G
2020,Spring,PETE-643-600,7,1,0,0,0,8,3.875,0,0,0,0,0,8,NASR-EL-DIN H
2020,Spring,PETE-643-700,5,0,0,0,0,5,4,0,0,0,0,0,5,NASR-EL-DIN H
2020,Spring,PETE-648-600,5,3,0,0,0,8,3.625,0,0,0,0,0,8,BLASINGAME T
2020,Spring,PETE-648-700,5,1,0,0,0,6,3.833,0,0,0,0,0,6,BLASINGAME T
2020,Spring,PETE-652-600,4,0,0,0,1,5,3.2,0,0,0,0,0,5,LEE W
2020,Spring,PETE-655-600,13,2,0,0,0,15,3.866,0,0,0,0,0,15,MORITA N
2020,Spring,PETE-660-600,6,0,0,0,0,6,4,0,0,0,0,0,6,ALEXANDER G
2020,Spring,PETE-661-600,2,2,1,0,0,5,3.2,0,0,0,0,0,5,CUNHA J
2020,Spring,PETE-664-600,4,1,0,0,0,5,3.8,0,0,0,0,0,5,WEIJERMARS R
2020,Spring,PETE-667-600,4,0,1,0,0,5,3.6,0,0,0,0,0,5,VONEIFF G
2020,Spring,PETE-689-600,22,0,0,0,0,22,4,1,0,0,0,0,23,GILDIN E
2020,Spring,PETE-689-603,14,0,0,0,0,14,4,0,0,0,0,0,14,AKKUTLU I
2019,Fall,AERO-201-200,11,13,3,0,0,27,3.296,0,0,0,0,0,27,SHRYOCK K
2019,Fall,AERO-201-201,5,18,5,0,0,28,3,0,0,0,0,0,28,SHRYOCK K
2019,Fall,AERO-201-500,5,29,10,1,0,45,2.844,0,0,0,0,0,45,SHRYOCK K
2019,Fall,AERO-201-501,11,12,8,0,0,31,3.096,0,0,0,1,0,32,VALASEK J
2019,Fall,AERO-201-502,6,15,12,0,0,33,2.818,0,0,0,0,0,33,VALASEK J
2019,Fall,AERO-201-503,8,19,3,0,0,30,3.166,0,0,0,0,0,30,VALASEK J
2019,Fall,AERO-211-200,19,3,1,0,0,23,3.782,0,0,0,0,0,23,MOBLE B
2019,Fall,AERO-211-201,11,10,4,1,0,26,3.192,0,0,0,1,0,27,MAJJI M
2019,Fall,AERO-211-500,15,7,1,0,0,23,3.608,0,0,0,0,0,23,MOBLE B
2019,Fall,AERO-211-501,20,21,3,0,0,44,3.386,0,0,0,1,0,45,MOBLE B
2019,Fall,AERO-211-502,10,5,3,2,0,20,3.15,0,0,0,1,0,21,MAJJI M
2019,Fall,AERO-211-503,6,23,10,7,0,46,2.608,0,0,0,0,0,46,MAJJI M
2019,Fall,AERO-211-504,8,14,13,4,1,40,2.6,0,0,0,1,0,41,VADALI S
2019,Fall,AERO-212-234,4,1,0,0,0,5,3.8,0,0,0,0,0,5,KARPETIS A
2019,Fall,AERO-212-500,10,11,10,2,2,35,2.714,0,0,0,3,0,38,KARPETIS A
2019,Fall,AERO-214-200,3,1,1,0,0,5,3.4,0,0,0,0,0,5,NARAGHI M
2019,Fall,AERO-214-500,10,11,16,5,1,43,2.558,0,0,0,7,0,50,NARAGHI M
2019,Fall,AERO-214-550,7,5,0,0,0,12,3.583,0,0,0,0,0,12,TALREJA R
2019,Fall,AERO-222-500,8,1,0,0,0,9,3.888,0,0,0,0,0,9,MORTARI D
2019,Fall,AERO-291-541,5,0,0,0,0,5,4,0,0,0,0,0,5,DIAZ ARTILES A
2019,Fall,AERO-301-200,12,8,3,0,0,23,3.391,0,0,0,0,0,23,GERAKIS A
2019,Fall,AERO-301-500,17,13,8,1,0,39,3.179,0,0,0,0,0,39,GERAKIS A
2019,Fall,AERO-301-501,21,28,9,2,0,60,3.133,0,0,0,1,0,61,TROPINA A
2019,Fall,AERO-301-502,7,14,8,2,2,33,2.666,1,0,0,2,0,36,TROPINA A
2019,Fall,AERO-303-500,9,26,5,4,1,45,2.844,0,0,0,1,0,46,REED H
2019,Fall,AERO-304-200,9,3,0,0,0,12,3.75,0,0,0,0,0,12,KINRA V
2019,Fall,AERO-304-500,12,24,9,0,1,46,3,0,0,0,4,0,50,KINRA V
2019,Fall,AERO-304-501,3,14,29,8,2,56,2.142,2,0,0,1,0,59,BENZERGA A
2019,Fall,AERO-306-500,11,15,19,8,1,54,2.5,0,0,0,8,0,62,WHITCOMB J
2019,Fall,AERO-306-501,5,4,5,3,0,17,2.647,0,0,0,2,0,19,WHITCOMB J
2019,Fall,AERO-310-500,55,17,0,2,0,74,3.689,0,0,0,2,0,76,BHATTACHARYA R
2019,Fall,AERO-310-501,13,28,8,1,0,50,3.06,0,0,0,7,0,57,CHAKRAVORTY S
2019,Fall,AERO-321-500,8,26,18,5,3,60,2.516,0,0,0,5,0,65,VADALI S
2019,Fall,AERO-351-500,2,9,25,10,3,49,1.938,0,0,0,2,0,51,CIZMAS P
2019,Fall,AERO-351-550,5,0,1,0,0,6,3.666,0,0,0,0,0,6,KARPETIS A
2019,Fall,AERO-401-501,47,0,0,0,0,47,4,0,0,0,0,0,47,VALASEK J
2019,Fall,AERO-401-502,40,0,0,0,0,40,4,0,0,0,0,0,40,VALASEK J
2019,Fall,AERO-402-501,23,0,0,0,0,23,4,0,0,0,0,0,23,ELMENDORF H
2019,Fall,AERO-402-502,8,4,0,0,0,12,3.666,1,0,0,0,0,13,POLLOCK T
2019,Fall,AERO-402-503,21,1,0,0,0,22,3.954,0,0,0,0,0,22,CHAMITOFF G
2019,Fall,AERO-405-500,12,16,0,0,0,28,3.428,0,0,0,2,0,30,HARTL D
2019,Fall,AERO-413-501,12,22,19,3,0,56,2.767,0,0,0,1,0,57,BOYD J
2019,Fall,AERO-413-550,5,2,0,0,0,7,3.714,0,0,0,0,0,7,TALREJA R
2019,Fall,AERO-419-500,18,14,0,0,0,32,3.562,0,0,0,1,0,33,KARPETIS A
2019,Fall,AERO-420-500,11,9,3,0,0,23,3.347,0,0,0,0,0,23,STRGANAC T
2019,Fall,AERO-422-500,30,33,9,0,0,72,3.291,0,0,0,0,0,72,DAS N
2019,Fall,AERO-423-500,33,28,13,2,0,76,3.21,0,0,0,3,0,79,ALFRIEND K
2019,Fall,AERO-426-500,47,6,2,1,0,56,3.767,0,0,0,0,0,56,CHAMITOFF G
2019,Fall,AERO-430-500,21,7,1,0,0,29,3.689,0,0,0,0,0,29,STROUBOULIS T
2019,Fall,AERO-435-500,6,8,1,0,0,15,3.333,0,0,0,1,0,16,LIMBACH C
2019,Fall,AERO-452-500,15,29,26,2,0,72,2.791,1,0,0,1,0,74,DONZIS D
2019,Fall,AERO-455-500,15,7,0,0,0,22,3.681,0,0,0,0,0,22,MOBLE B
2019,Fall,AERO-472-500,40,9,1,0,1,51,3.705,0,0,0,1,0,52,WHITE E
2019,Fall,AERO-485-503,9,14,11,2,0,36,2.833,0,0,0,0,0,36,MORTARI D
2019,Fall,AERO-485-506,22,0,0,0,0,22,4,0,0,0,0,0,22,TICHENOR N
2019,Fall,AERO-485-507,16,3,0,1,0,20,3.7,0,0,0,0,0,20,TICHENOR N
2019,Fall,AERO-485-508,13,4,1,0,2,20,3.3,0,0,0,0,0,20,TICHENOR N
2019,Fall,AERO-485-509,19,1,0,0,0,20,3.95,0,0,0,0,0,20,TICHENOR N
2019,Fall,AERO-485-510,14,0,2,0,0,16,3.75,0,0,0,0,0,16,TICHENOR N
2019,Fall,AERO-485-511,21,1,0,0,0,22,3.954,0,0,0,0,0,22,TICHENOR N
2019,Fall,AERO-485-550,7,1,0,0,0,8,3.875,0,0,0,0,0,8,KARPETIS A
2019,Fall,AERO-601-600,16,7,0,0,0,23,3.695,0,0,0,0,0,23,WHITE E
2019,Fall,AERO-603-600,14,16,0,0,1,31,3.354,2,0,0,2,0,35,BOYD J
2019,Fall,AERO-604-600,9,1,0,0,0,10,3.9,0,0,0,1,0,11,HARTL D
2019,Fall,AERO-622-600,17,24,5,0,0,46,3.26,0,0,0,1,0,47,DEMARS K
2019,Fall,AERO-626-600,14,5,0,0,0,19,3.736,1,0,0,0,1,21,CHAKRAVORTY S
2019,Fall,AERO-676-600,14,5,0,0,0,19,3.736,0,0,0,1,0,20,LIMBACH C
2019,Fall,AERO-689-600,12,1,0,0,0,13,3.923,1,0,0,0,0,14,MAJJI M
2019,Fall,AERO-689-601,5,5,0,0,0,10,3.5,0,0,0,0,0,10,ANDRIENKO D
2019,Fall,AERO-689-602,7,0,0,0,0,7,4,0,0,0,0,0,7,WITHERDEN F
2019,Fall,MEMA-602-600,1,5,0,0,0,6,3.166,1,0,0,2,0,9,BOYD J
2019,Fall,MEMA-646-600,12,1,0,0,0,13,3.923,0,0,0,1,0,14,STROUBOULIS T
2019,Fall,BMEN-101-200,17,0,1,0,0,18,3.888,0,0,0,0,0,18,PEAK C
2019,Fall,BMEN-101-201,18,1,0,0,0,19,3.947,0,0,0,0,0,19,PEAK C
2019,Fall,BMEN-101-500,54,7,2,0,1,64,3.765,0,0,0,0,0,64,PEAK C
2019,Fall,BMEN-101-501,56,8,0,0,0,64,3.875,0,0,0,0,0,64,PEAK C
2019,Fall,BMEN-207-200,13,2,0,0,0,15,3.866,0,0,0,0,0,15,KELLER B
2019,Fall,BMEN-207-201,12,0,0,0,0,12,4,0,0,0,0,0,12,KELLER B
2019,Fall,BMEN-207-500,42,13,1,0,0,56,3.732,0,0,0,3,0,59,KELLER B
2019,Fall,BMEN-207-501,49,11,1,0,0,61,3.786,0,0,0,2,0,63,KELLER B
2019,Fall,BMEN-305-501,21,2,0,0,0,23,3.913,0,0,0,0,0,23,MAITLAND K
2019,Fall,BMEN-305-502,13,1,1,0,0,15,3.8,0,0,0,0,0,15,MAITLAND K
2019,Fall,BMEN-305-503,22,0,0,0,0,22,4,0,0,0,0,0,22,MAITLAND K
2019,Fall,BMEN-305-504,12,0,0,0,0,12,4,0,0,0,0,0,12,MAITLAND K
2019,Fall,BMEN-305-505,20,1,1,0,0,22,3.863,0,0,0,0,0,22,MAITLAND K
2019,Fall,BMEN-305-506,17,3,0,0,0,20,3.85,0,0,0,0,0,20,MAITLAND K
2019,Fall,BMEN-305-509,22,1,0,0,0,23,3.956,0,0,0,0,0,23,MAITLAND K
2019,Fall,BMEN-305-510,11,1,0,0,0,12,3.916,0,0,0,0,0,12,MAITLAND K
2019,Fall,BMEN-321-200,3,4,0,0,0,7,3.428,0,0,0,0,0,7,PEAK C
2019,Fall,BMEN-321-203,4,1,1,0,0,6,3.5,0,0,0,0,0,6,PEAK C
2019,Fall,BMEN-321-500,13,21,5,0,0,39,3.205,1,0,0,1,0,41,PEAK C
2019,Fall,BMEN-321-501,12,16,2,0,0,30,3.333,0,0,0,1,0,31,PEAK C
2019,Fall,BMEN-321-502,2,10,6,2,0,20,2.6,0,0,0,0,0,20,PEAK C
2019,Fall,BMEN-321-503,9,19,5,1,0,34,3.058,0,0,0,0,0,34,PEAK C
2019,Fall,BMEN-341-500,12,46,8,4,0,70,2.942,0,0,0,2,0,72,JAIN A
2019,Fall,BMEN-343-200,4,1,0,0,0,5,3.8,0,0,0,0,0,5,GRUNLAN M
2019,Fall,BMEN-343-201,2,5,0,0,0,7,3.285,0,0,0,0,0,7,PFAU M
2019,Fall,BMEN-343-500,29,25,11,2,2,69,3.115,0,0,0,0,0,69,GRUNLAN M
2019,Fall,BMEN-343-501,37,19,6,2,2,66,3.318,0,0,0,0,0,66,PFAU M
2019,Fall,BMEN-350-200,2,2,1,0,0,5,3.2,0,0,0,0,0,5,YEH A
2019,Fall,BMEN-350-201,1,2,2,0,0,5,2.8,0,0,0,0,0,5,YEH A
2019,Fall,BMEN-350-500,17,33,11,1,0,62,3.064,0,0,0,3,0,65,YEH A
2019,Fall,BMEN-350-501,13,15,10,4,1,43,2.813,0,0,0,7,0,50,YEH A
2019,Fall,BMEN-361-200,4,1,0,0,0,5,3.8,0,0,0,0,0,5,TIAN L
2019,Fall,BMEN-361-500,20,44,8,0,0,72,3.166,0,0,0,1,0,73,TIAN L
2019,Fall,BMEN-404-500,26,7,1,0,0,34,3.735,0,0,0,0,0,34,KELLER B
2019,Fall,BMEN-428-502,9,5,1,0,0,15,3.533,0,0,0,0,0,15,JAFARI R
2019,Fall,BMEN-432-500,4,4,3,0,0,11,3.09,0,0,0,2,0,13,HWANG W
2019,Fall,BMEN-452-500,60,6,0,0,0,66,3.909,0,0,0,0,0,66,PATRICK C
2019,Fall,BMEN-452-501,15,12,2,0,1,30,3.333,0,0,0,1,0,31,PATRICK C
2019,Fall,BMEN-453-500,73,0,0,0,0,73,4,0,0,0,0,0,73,MACHEK J
2019,Fall,BMEN-453-501,68,1,0,0,0,69,3.985,0,0,0,0,0,69,MACHEK J
2019,Fall,BMEN-461-500,20,10,1,0,0,31,3.612,0,0,0,0,0,31,CRISCIONE J
2019,Fall,BMEN-465-500,19,1,0,0,0,20,3.95,0,0,0,0,0,20,BISWAS S
2019,Fall,BMEN-465-501,17,3,0,0,0,20,3.85,0,0,0,0,0,20,BISWAS S
2019,Fall,BMEN-465-502,20,0,0,0,0,20,4,0,0,0,0,0,20,BISWAS S
2019,Fall,BMEN-465-503,9,9,0,0,0,18,3.5,0,0,0,0,0,18,BISWAS S
2019,Fall,BMEN-465-504,20,0,0,0,0,20,4,0,0,0,0,0,20,BISWAS S
2019,Fall,BMEN-465-505,19,1,0,0,0,20,3.95,0,0,0,0,0,20,BISWAS S
2019,Fall,BMEN-465-506,19,0,0,0,0,19,4,0,0,0,0,0,19,BISWAS S
2019,Fall,BMEN-465-507,10,0,0,0,0,10,4,0,0,0,0,0,10,BISWAS S
